Order_id,order_date,order_time,location,channel,customer_id,customer_type,product_category,product,quantity,unit_price,discount,revenue,food_cost,gross_profit,payment_method,table_number,table_size,booking,server_id,wait_time_minute,customer_rating,weather,day_of_week,month
O0118955-2,2026-06-09,17:31:00,Norwich City Centre,Dine-in,C15654,Returning,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Contactless,5.0,4.0,Yes,S004,22,3.9,Partly Cloudy,Tuesday,June
O0118955-3,2026-06-30,17:31:00,Norwich City Centre,Dine-in,C15654,Returning,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Contactless,23.0,2.0,No,S006,24,4.7,Partly Cloudy,Tuesday,June
O0118956,2026-06-30,20:38:00,Norwich City Centre,Dine-in,C14640,New,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Card,29.0,2.0,Yes,S001,12,4.5,Partly Cloudy,Tuesday,June
O0118957,2026-06-09,21:00:00,Norwich City Centre,Dine-in,C13110,Returning,tapas,Spanish Omelette,2,7.0,0.1,12.6,3.36,9.24,Card,20.0,2.0,No,S005,14,4.2,Partly Cloudy,Tuesday,June
O0118957-2,2026-06-30,21:00:00,Norwich City Centre,Dine-in,C13110,Returning,mains,Black Rice with Squid,1,21.0,0.05,19.95,6.3,13.65,Card,3.0,4.0,No,S005,19,4.3,Partly Cloudy,Tuesday,June
O0118958,2026-06-02,20:10:00,Norwich Riverside,Dine-in,C19849,New,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Online,11.0,6.0,Yes,S002,23,4.3,Partly Cloudy,Tuesday,June
O0118958-2,2026-06-02,20:10:00,Norwich Riverside,Dine-in,C19849,New,desserts,Basque Cheesecake,1,7.0,0.0,7.0,1.75,5.25,Card,12.0,4.0,No,S004,9,4.8,Partly Cloudy,Tuesday,June
O0118958-3,2026-06-02,20:10:00,Norwich Riverside,Dine-in,C19849,New,tapas,Spanish Omelette,2,7.0,0.0,14.0,3.36,10.64,Card,25.0,4.0,Yes,S006,19,4.0,Partly Cloudy,Tuesday,June
O0118958-4,2026-06-02,20:10:00,Norwich Riverside,Dine-in,C19849,New,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Card,10.0,2.0,No,S001,18,4.3,Partly Cloudy,Tuesday,June
O0118959,2026-06-30,13:41:00,Norwich City Centre,Delivery,C18331,New,mains,Black Rice with Squid,1,21.0,0.1,18.9,6.3,12.6,Contactless,,,No,S004,14,4.8,Partly Cloudy,Tuesday,June
O0118959-2,2025-06-10,13:41:00,Norwich City Centre,Delivery,C18331,New,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Card,,,No,S002,9,4.4,Partly Cloudy,Tuesday,June
O0118959-3,2025-06-17,13:41:00,Norwich City Centre,Delivery,C18331,New,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,,,No,S005,6,4.9,Partly Cloudy,Tuesday,June
O0118960,2026-06-16,19:49:00,Norwich City Centre,Dine-in,C12943,Loyal,tapas,Patatas Bravas,1,7.5,0.0,7.5,1.88,5.62,Cash,23.0,6.0,No,S006,17,4.1,Partly Cloudy,Tuesday,June
O0118960-2,2026-06-16,19:49:00,Norwich City Centre,Dine-in,C12943,Loyal,tapas,Spanish Omelette,2,7.0,0.05,13.3,3.36,9.94,Online,21.0,2.0,No,S004,22,4.6,Partly Cloudy,Tuesday,June
O0118960-3,2025-06-10,19:49:00,Norwich City Centre,Dine-in,C12943,Loyal,drinks,Sparkling Water,2,2.8,0.0,5.6,0.9,4.7,Card,5.0,6.0,No,S005,11,3.8,Partly Cloudy,Tuesday,June
O0118961,2026-06-02,20:20:00,Norwich Riverside,Dine-in,C18236,Returning,drinks,Sparkling Water,1,2.8,0.0,2.8,0.45,2.35,Online,23.0,6.0,No,S004,5,4.9,Partly Cloudy,Tuesday,June
O0118961-2,2026-06-02,20:20:00,Norwich Riverside,Dine-in,C18236,Returning,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Contactless,11.0,4.0,No,S002,20,4.9,Partly Cloudy,Tuesday,June
O0118961-3,2026-06-02,20:20:00,Norwich Riverside,Dine-in,C18236,Returning,drinks,Sparkling Water,1,2.8,0.0,2.8,0.45,2.35,Contactless,19.0,2.0,Yes,S005,17,4.1,Partly Cloudy,Tuesday,June
O0118962,2025-06-03,20:04:00,Norwich City Centre,Dine-in,C10448,Loyal,drinks,Coffee,1,3.0,0.0,3.0,0.45,2.55,Contactless,15.0,4.0,No,S005,22,4.5,Partly Cloudy,Tuesday,June
O0118963,2026-06-02,20:35:00,Norwich Riverside,Takeaway,C12163,Returning,mains,Vegetable Paella,1,17.5,0.1,15.75,4.73,11.02,Online,,,No,S003,9,4.4,Partly Cloudy,Tuesday,June
O0118963-2,2026-06-02,20:35:00,Norwich Riverside,Takeaway,C12163,Returning,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Contactless,,,No,S005,16,4.4,Partly Cloudy,Tuesday,June
O0118963-3,2026-06-02,20:35:00,Norwich Riverside,Takeaway,C12163,Returning,tapas,Patatas Bravas,1,7.5,0.0,7.5,1.88,5.62,Contactless,,,No,S002,12,3.9,Partly Cloudy,Tuesday,June
O0118963-4,2026-06-02,20:35:00,Norwich Riverside,Takeaway,C12163,Returning,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Card,,,No,S001,12,3.9,Partly Cloudy,Tuesday,June
O0118964,2025-06-24,20:16:00,Norwich City Centre,Dine-in,C13676,Loyal,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Card,6.0,4.0,No,S003,23,4.1,Partly Cloudy,Tuesday,June
O0118964-2,2025-06-17,20:16:00,Norwich City Centre,Dine-in,C13676,Loyal,drinks,Sparkling Water,1,2.8,0.05,2.66,0.45,2.21,Contactless,10.0,4.0,No,S003,8,4.9,Partly Cloudy,Tuesday,June
O0118964-3,2026-06-09,20:16:00,Norwich City Centre,Dine-in,C13676,Loyal,tapas,Garlic Prawns,2,10.5,0.0,21.0,6.93,14.07,Card,11.0,6.0,No,S006,18,4.5,Partly Cloudy,Tuesday,June
O0118965,2026-06-02,22:18:00,Norwich Riverside,Dine-in,C17052,Loyal,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Online,7.0,2.0,Yes,S005,18,4.4,Partly Cloudy,Tuesday,June
O0118965-2,2026-06-02,22:18:00,Norwich Riverside,Dine-in,C17052,Loyal,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Cash,18.0,2.0,No,S003,22,3.6,Partly Cloudy,Tuesday,June
O0118965-3,2026-06-02,22:18:00,Norwich Riverside,Dine-in,C17052,Loyal,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Contactless,8.0,2.0,Yes,S006,7,4.5,Partly Cloudy,Tuesday,June
O0118965-4,2026-06-02,22:18:00,Norwich Riverside,Dine-in,C17052,Loyal,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Card,29.0,4.0,No,S005,15,4.4,Partly Cloudy,Tuesday,June
O0118966,2026-06-02,14:45:00,Norwich Riverside,Dine-in,C11703,Loyal,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,27.0,2.0,Yes,S005,12,4.4,Partly Cloudy,Tuesday,June
O0118966-2,2026-06-02,14:45:00,Norwich Riverside,Dine-in,C11703,Loyal,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Card,7.0,6.0,Yes,S006,9,4.7,Partly Cloudy,Tuesday,June
O0118966-3,2026-06-02,14:45:00,Norwich Riverside,Dine-in,C11703,Loyal,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Contactless,29.0,2.0,Yes,S005,21,4.0,Partly Cloudy,Tuesday,June
O0118966-4,2026-06-02,14:45:00,Norwich Riverside,Dine-in,C11703,Loyal,drinks,Coffee,1,3.0,0.0,3.0,0.45,2.55,Card,10.0,2.0,Yes,S002,23,4.4,Partly Cloudy,Tuesday,June
O0118967,2025-06-17,20:02:00,Norwich City Centre,Dine-in,C12773,Returning,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Card,11.0,2.0,Yes,S003,19,4.0,Partly Cloudy,Tuesday,June
O0118967-2,2025-06-03,20:02:00,Norwich City Centre,Dine-in,C12773,Returning,desserts,Basque Cheesecake,1,7.0,0.0,7.0,1.75,5.25,Card,8.0,2.0,Yes,S002,15,4.1,Partly Cloudy,Tuesday,June
O0118968,2026-06-02,18:19:00,Norwich Riverside,Dine-in,C18462,Returning,drinks,Soft Drink,3,3.2,0.0,9.6,1.73,7.87,Online,22.0,2.0,No,S005,26,4.5,Partly Cloudy,Tuesday,June
O0118968-2,2026-06-02,18:19:00,Norwich Riverside,Dine-in,C18462,Returning,drinks,Sparkling Water,1,2.8,0.0,2.8,0.45,2.35,Card,22.0,2.0,Yes,S003,15,4.7,Partly Cloudy,Tuesday,June
O0118969,2026-06-02,16:43:00,Norwich City Centre,Dine-in,C18947,Loyal,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Card,8.0,4.0,No,S003,19,4.6,Partly Cloudy,Tuesday,June
O0118969-2,2025-06-03,16:43:00,Norwich City Centre,Dine-in,C18947,Loyal,mains,Black Rice with Squid,1,21.0,0.1,18.9,6.3,12.6,Card,23.0,8.0,Yes,S006,13,3.6,Partly Cloudy,Tuesday,June
O0118969-3,2025-06-24,16:43:00,Norwich City Centre,Dine-in,C18947,Loyal,tapas,Garlic Prawns,1,10.5,0.05,9.97,3.47,6.5,Contactless,12.0,6.0,Yes,S005,30,4.1,Partly Cloudy,Tuesday,June
O0118969-4,2026-06-23,16:43:00,Norwich City Centre,Dine-in,C18947,Loyal,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Contactless,30.0,6.0,Yes,S002,21,4.7,Partly Cloudy,Tuesday,June
O0118970,2026-06-02,20:44:00,Norwich City Centre,Takeaway,C18079,Loyal,drinks,Sparkling Water,1,2.8,0.0,2.8,0.45,2.35,Contactless,,,No,S005,14,4.3,Partly Cloudy,Tuesday,June
O0118971,2026-06-02,12:42:00,Norwich Riverside,Dine-in,C13888,Returning,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Contactless,20.0,2.0,No,S005,16,4.4,Partly Cloudy,Tuesday,June
O0118971-2,2026-06-02,12:42:00,Norwich Riverside,Dine-in,C13888,Returning,tapas,Croquetas,1,8.5,0.05,8.07,2.38,5.69,Contactless,5.0,4.0,No,S005,15,4.3,Partly Cloudy,Tuesday,June
O0118972,2026-06-02,12:06:00,Norwich Riverside,Dine-in,C13162,Returning,drinks,Coffee,2,3.0,0.0,6.0,0.9,5.1,Cash,28.0,2.0,No,S001,13,4.0,Partly Cloudy,Tuesday,June
O0118972-2,2026-06-02,12:06:00,Norwich Riverside,Dine-in,C13162,Returning,drinks,Sparkling Water,1,2.8,0.0,2.8,0.45,2.35,Card,7.0,6.0,No,S006,24,4.5,Partly Cloudy,Tuesday,June
O0118972-3,2026-06-02,12:06:00,Norwich Riverside,Dine-in,C13162,Returning,tapas,Spanish Omelette,1,7.0,0.05,6.65,1.68,4.97,Online,23.0,2.0,No,S004,18,4.7,Partly Cloudy,Tuesday,June
O0118972-4,2026-06-02,12:06:00,Norwich Riverside,Dine-in,C13162,Returning,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Contactless,10.0,4.0,Yes,S005,22,3.8,Partly Cloudy,Tuesday,June
O0118972-5,2026-06-02,12:06:00,Norwich Riverside,Dine-in,C13162,Returning,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Contactless,4.0,2.0,No,S001,15,4.7,Partly Cloudy,Tuesday,June
O0118973,2026-06-03,17:32:00,Norwich Riverside,Dine-in,C16257,Returning,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Contactless,4.0,4.0,No,S001,24,5.0,Cloudy,Wednesday,June
O0118973-2,2026-06-03,17:32:00,Norwich Riverside,Dine-in,C16257,Returning,desserts,Churros,1,6.0,0.1,5.4,1.2,4.2,Cash,25.0,4.0,Yes,S001,24,3.9,Cloudy,Wednesday,June
O0118973-3,2026-06-03,17:32:00,Norwich Riverside,Dine-in,C16257,Returning,drinks,Coffee,2,3.0,0.0,6.0,0.9,5.1,Card,3.0,2.0,Yes,S006,19,4.2,Cloudy,Wednesday,June
O0118974,2026-06-03,22:32:00,Norwich Riverside,Dine-in,C18498,Returning,tapas,Garlic Prawns,2,10.5,0.1,18.9,6.93,11.97,Online,1.0,4.0,Yes,S003,28,4.0,Cloudy,Wednesday,June
O0118975,2025-06-11,21:33:00,Norwich City Centre,Dine-in,C18736,New,drinks,Spanish Lager,2,5.5,0.0,11.0,2.64,8.36,Online,3.0,4.0,Yes,S003,24,4.3,Cloudy,Wednesday,June
O0118975-2,2026-06-24,21:33:00,Norwich City Centre,Dine-in,C18736,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Contactless,13.0,2.0,No,S005,19,4.7,Cloudy,Wednesday,June
O0118975-3,2025-06-04,21:33:00,Norwich City Centre,Dine-in,C18736,New,desserts,Basque Cheesecake,1,7.0,0.0,7.0,1.75,5.25,Cash,26.0,8.0,Yes,S006,18,3.9,Cloudy,Wednesday,June
O0118975-4,2026-06-10,21:33:00,Norwich City Centre,Dine-in,C18736,New,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,5.0,2.0,Yes,S005,27,3.8,Cloudy,Wednesday,June
O0118975-5,2026-06-24,21:33:00,Norwich City Centre,Dine-in,C18736,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Contactless,12.0,2.0,No,S002,17,4.1,Cloudy,Wednesday,June
O0118976,2026-06-03,11:31:00,Norwich Riverside,Delivery,C14263,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Contactless,,,No,S006,9,4.2,Cloudy,Wednesday,June
O0118976-2,2026-06-03,11:31:00,Norwich Riverside,Delivery,C14263,New,drinks,Coffee,3,3.0,0.0,9.0,1.35,7.65,Card,,,No,S003,7,3.9,Cloudy,Wednesday,June
O0118976-3,2026-06-03,11:31:00,Norwich Riverside,Delivery,C14263,New,tapas,Garlic Prawns,2,10.5,0.0,21.0,6.93,14.07,Online,,,No,S006,8,4.6,Cloudy,Wednesday,June
O0118976-4,2026-06-03,11:31:00,Norwich Riverside,Delivery,C14263,New,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Contactless,,,No,S005,17,4.7,Cloudy,Wednesday,June
O0118977,2026-06-03,20:51:00,Norwich Riverside,Dine-in,C18559,New,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,2.0,6.0,Yes,S001,27,3.6,Cloudy,Wednesday,June
O0118977-2,2026-06-03,20:51:00,Norwich Riverside,Dine-in,C18559,New,tapas,Garlic Prawns,1,10.5,0.1,9.45,3.47,5.98,Card,21.0,6.0,Yes,S005,24,4.9,Cloudy,Wednesday,June
O0118977-3,2026-06-03,20:51:00,Norwich Riverside,Dine-in,C18559,New,mains,Seafood Paella,1,22.0,0.05,20.9,6.82,14.08,Online,1.0,4.0,No,S001,14,5.0,Cloudy,Wednesday,June
O0118977-4,2026-06-03,20:51:00,Norwich Riverside,Dine-in,C18559,New,drinks,Coffee,3,3.0,0.0,9.0,1.35,7.65,Online,5.0,2.0,Yes,S005,26,4.1,Cloudy,Wednesday,June
O0118978,2026-06-03,17:45:00,Norwich Riverside,Dine-in,C14555,Returning,drinks,Soft Drink,2,3.2,0.1,5.76,1.15,4.61,Card,21.0,4.0,Yes,S003,23,3.8,Cloudy,Wednesday,June
O0118978-2,2026-06-03,17:45:00,Norwich Riverside,Dine-in,C14555,Returning,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Card,21.0,8.0,No,S006,22,4.2,Cloudy,Wednesday,June
O0118978-3,2026-06-03,17:45:00,Norwich Riverside,Dine-in,C14555,Returning,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Card,28.0,2.0,Yes,S001,18,4.5,Cloudy,Wednesday,June
O0118979,2026-06-03,20:41:00,Norwich Riverside,Dine-in,C18900,Loyal,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Contactless,24.0,4.0,No,S005,8,3.9,Cloudy,Wednesday,June
O0118979-2,2026-06-03,20:41:00,Norwich Riverside,Dine-in,C18900,Loyal,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Card,8.0,4.0,Yes,S003,19,4.2,Cloudy,Wednesday,June
O0118979-3,2026-06-03,20:41:00,Norwich Riverside,Dine-in,C18900,Loyal,tapas,Patatas Bravas,2,7.5,0.05,14.25,3.75,10.5,Card,18.0,4.0,No,S004,17,4.1,Cloudy,Wednesday,June
O0118980,2026-06-03,20:21:00,Norwich Riverside,Dine-in,C18249,New,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Contactless,30.0,6.0,No,S001,22,4.8,Cloudy,Wednesday,June
O0118980-2,2026-06-03,20:21:00,Norwich Riverside,Dine-in,C18249,New,drinks,Sparkling Water,2,2.8,0.0,5.6,0.9,4.7,Online,3.0,4.0,No,S005,14,5.0,Cloudy,Wednesday,June
O0118980-3,2026-06-03,20:21:00,Norwich Riverside,Dine-in,C18249,New,drinks,Coffee,1,3.0,0.1,2.7,0.45,2.25,Contactless,20.0,2.0,Yes,S003,10,4.1,Cloudy,Wednesday,June
O0118981,2026-06-03,15:08:00,Norwich Riverside,Delivery,C19408,Returning,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Card,,,No,S005,7,4.5,Cloudy,Wednesday,June
O0118982,2026-06-03,20:34:00,Norwich Riverside,Dine-in,C15624,New,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Contactless,10.0,6.0,Yes,S001,18,4.1,Cloudy,Wednesday,June
O0118982-2,2026-06-03,20:34:00,Norwich Riverside,Dine-in,C15624,New,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Online,3.0,2.0,Yes,S006,21,3.8,Cloudy,Wednesday,June
O0118982-3,2026-06-03,20:34:00,Norwich Riverside,Dine-in,C15624,New,tapas,Patatas Bravas,1,7.5,0.05,7.12,1.88,5.24,Card,3.0,2.0,Yes,S003,26,4.5,Cloudy,Wednesday,June
O0118983,2025-06-11,11:52:00,Norwich City Centre,Delivery,C14097,Returning,desserts,Basque Cheesecake,1,7.0,0.0,7.0,1.75,5.25,Contactless,,,No,S003,21,4.5,Cloudy,Wednesday,June
O0118983-2,2025-06-25,11:52:00,Norwich City Centre,Delivery,C14097,Returning,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,,,No,S005,17,4.5,Cloudy,Wednesday,June
O0118983-3,2025-06-18,11:52:00,Norwich City Centre,Delivery,C14097,Returning,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Card,,,No,S003,17,3.8,Cloudy,Wednesday,June
O0118983-4,2025-06-11,11:52:00,Norwich City Centre,Delivery,C14097,Returning,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Contactless,,,No,S002,13,4.3,Cloudy,Wednesday,June
O0118984,2026-06-03,21:29:00,Norwich Riverside,Delivery,C12871,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Card,,,No,S003,11,4.3,Cloudy,Wednesday,June
O0118984-2,2026-06-03,21:29:00,Norwich Riverside,Delivery,C12871,New,desserts,Churros,2,6.0,0.0,12.0,2.4,9.6,Contactless,,,No,S004,32,3.9,Cloudy,Wednesday,June
O0118984-3,2026-06-03,21:29:00,Norwich Riverside,Delivery,C12871,New,drinks,Sparkling Water,1,2.8,0.0,2.8,0.45,2.35,Card,,,No,S006,13,5.0,Cloudy,Wednesday,June
O0118984-4,2026-06-03,21:29:00,Norwich Riverside,Delivery,C12871,New,drinks,Soft Drink,1,3.2,0.05,3.04,0.58,2.46,Contactless,,,No,S006,11,4.4,Cloudy,Wednesday,June
O0118984-5,2026-06-03,21:29:00,Norwich Riverside,Delivery,C12871,New,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Online,,,No,S003,13,4.7,Cloudy,Wednesday,June
O0118985,2026-06-03,19:35:00,Norwich Riverside,Takeaway,C14268,New,drinks,Spanish Lager,1,5.5,0.0,5.5,1.32,4.18,Contactless,,,No,S005,7,4.9,Cloudy,Wednesday,June
O0118985-2,2026-06-03,19:35:00,Norwich Riverside,Takeaway,C14268,New,tapas,Patatas Bravas,1,7.5,0.0,7.5,1.88,5.62,Online,,,No,S005,21,4.2,Cloudy,Wednesday,June
O0118986,2026-06-17,19:28:00,Norwich City Centre,Dine-in,C12243,New,mains,Chicken & Chorizo Paella,1,19.5,0.05,18.52,5.65,12.87,Card,7.0,6.0,Yes,S003,5,4.7,Cloudy,Wednesday,June
O0118987,2026-06-03,20:41:00,Norwich Riverside,Dine-in,C16805,New,mains,Seafood Paella,1,22.0,0.05,20.9,6.82,14.08,Contactless,28.0,2.0,Yes,S004,26,4.3,Cloudy,Wednesday,June
O0118987-2,2026-06-03,20:41:00,Norwich Riverside,Dine-in,C16805,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Online,20.0,4.0,Yes,S002,6,4.3,Cloudy,Wednesday,June
O0118987-3,2026-06-03,20:41:00,Norwich Riverside,Dine-in,C16805,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Card,14.0,4.0,No,S004,21,3.6,Cloudy,Wednesday,June
O0118988,2026-06-24,15:28:00,Norwich City Centre,Takeaway,C12978,Loyal,desserts,Basque Cheesecake,1,7.0,0.0,7.0,1.75,5.25,Card,,,No,S002,16,4.3,Cloudy,Wednesday,June
O0118989,2026-06-03,13:58:00,Norwich Riverside,Delivery,C13721,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Card,,,No,S002,17,3.7,Cloudy,Wednesday,June
O0118989-2,2026-06-03,13:58:00,Norwich Riverside,Delivery,C13721,New,drinks,Soft Drink,3,3.2,0.0,9.6,1.73,7.87,Cash,,,No,S001,19,4.6,Cloudy,Wednesday,June
O0118989-3,2026-06-03,13:58:00,Norwich Riverside,Delivery,C13721,New,drinks,Sparkling Water,2,2.8,0.0,5.6,0.9,4.7,Card,,,No,S003,5,4.8,Cloudy,Wednesday,June
O0118989-4,2026-06-03,13:58:00,Norwich Riverside,Delivery,C13721,New,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Online,,,No,S001,16,4.7,Cloudy,Wednesday,June
O0118990,2025-06-18,16:24:00,Norwich City Centre,Dine-in,C17920,Loyal,tapas,Patatas Bravas,1,7.5,0.0,7.5,1.88,5.62,Cash,23.0,4.0,Yes,S003,15,4.3,Cloudy,Wednesday,June
O0118990-2,2025-06-11,16:24:00,Norwich City Centre,Dine-in,C17920,Loyal,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Contactless,24.0,2.0,Yes,S006,19,3.8,Cloudy,Wednesday,June
O0118991,2026-06-03,19:39:00,Norwich Riverside,Dine-in,C11774,Loyal,drinks,Spanish Lager,1,5.5,0.0,5.5,1.32,4.18,Online,6.0,2.0,Yes,S005,20,4.5,Cloudy,Wednesday,June
O0118991-2,2026-06-03,19:39:00,Norwich Riverside,Dine-in,C11774,Loyal,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Contactless,19.0,6.0,No,S001,17,4.0,Cloudy,Wednesday,June
O0118991-3,2026-06-03,19:39:00,Norwich Riverside,Dine-in,C11774,Loyal,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Contactless,4.0,2.0,Yes,S006,21,4.9,Cloudy,Wednesday,June
O0118991-4,2026-06-03,19:39:00,Norwich Riverside,Dine-in,C11774,Loyal,drinks,House Sangria,1,8.0,0.1,7.2,1.6,5.6,Card,25.0,2.0,Yes,S001,17,3.3,Cloudy,Wednesday,June
O0118992,2025-06-04,19:08:00,Norwich City Centre,Dine-in,C18815,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Card,22.0,2.0,No,S003,28,3.8,Cloudy,Wednesday,June
O0118992-2,2025-06-11,19:08:00,Norwich City Centre,Dine-in,C18815,New,mains,Black Rice with Squid,1,21.0,0.05,19.95,6.3,13.65,Card,29.0,4.0,No,S001,12,4.0,Cloudy,Wednesday,June
O0118992-3,2026-06-17,19:08:00,Norwich City Centre,Dine-in,C18815,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Card,13.0,6.0,Yes,S003,11,3.8,Cloudy,Wednesday,June
O0118993,2025-06-04,22:45:00,Norwich City Centre,Dine-in,C19540,Returning,mains,Black Rice with Squid,1,21.0,0.05,19.95,6.3,13.65,Card,18.0,4.0,No,S006,18,4.1,Cloudy,Wednesday,June
O0118993-2,2026-06-03,22:45:00,Norwich City Centre,Dine-in,C19540,Returning,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Online,15.0,6.0,No,S002,8,4.3,Cloudy,Wednesday,June
O0118993-3,2026-06-17,22:45:00,Norwich City Centre,Dine-in,C19540,Returning,mains,Vegetable Paella,1,17.5,0.1,15.75,4.73,11.02,Card,7.0,4.0,No,S006,17,4.6,Cloudy,Wednesday,June
O0118994,2026-06-03,20:55:00,Norwich City Centre,Dine-in,C14882,Loyal,mains,Black Rice with Squid,1,21.0,0.1,18.9,6.3,12.6,Online,20.0,2.0,Yes,S006,8,4.0,Cloudy,Wednesday,June
O0118994-2,2026-06-10,20:55:00,Norwich City Centre,Dine-in,C14882,Loyal,mains,Seafood Paella,1,22.0,0.05,20.9,6.82,14.08,Online,28.0,2.0,Yes,S005,17,4.2,Cloudy,Wednesday,June
O0118994-3,2025-06-11,20:55:00,Norwich City Centre,Dine-in,C14882,Loyal,tapas,Patatas Bravas,2,7.5,0.1,13.5,3.75,9.75,Card,12.0,6.0,Yes,S006,7,4.5,Cloudy,Wednesday,June
O0118995,2026-06-03,20:44:00,Norwich Riverside,Dine-in,C13609,Returning,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Card,29.0,6.0,No,S003,23,4.2,Cloudy,Wednesday,June
O0118995-2,2026-06-03,20:44:00,Norwich Riverside,Dine-in,C13609,Returning,desserts,Churros,1,6.0,0.05,5.7,1.2,4.5,Online,2.0,4.0,No,S005,5,4.8,Cloudy,Wednesday,June
O0118996,2026-06-03,18:59:00,Norwich Riverside,Takeaway,C15906,Returning,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Card,,,No,S005,8,4.8,Cloudy,Wednesday,June
O0118997,2026-06-03,12:01:00,Norwich City Centre,Takeaway,C17868,New,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,,,No,S001,20,4.6,Cloudy,Wednesday,June
O0118997-2,2025-06-04,12:01:00,Norwich City Centre,Takeaway,C17868,New,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Card,,,No,S004,13,4.5,Cloudy,Wednesday,June
O0118997-3,2026-06-10,12:01:00,Norwich City Centre,Takeaway,C17868,New,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Contactless,,,No,S003,16,4.1,Cloudy,Wednesday,June
O0118998,2026-06-03,21:22:00,Norwich Riverside,Dine-in,C12741,Returning,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,10.0,2.0,Yes,S006,32,4.6,Cloudy,Wednesday,June
O0118998-2,2026-06-03,21:22:00,Norwich Riverside,Dine-in,C12741,Returning,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Online,27.0,2.0,Yes,S003,28,4.2,Cloudy,Wednesday,June
